unit,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,RUL
25,0.515235457063712,0.5443786982248521,0.8333333333333334,0.0,518.67,0.564024390243901,0.6003924133420568,0.5840239816610797,14.62,21.61,0.3913043478260789,0.3636363636360329,0.3107780669478615,1.3,0.5297619047619051,0.4115138592750469,0.32352941176441163,0.2945521215295983,0.49211235090419336,0.03,0.6666666666666714,2388,100.0,0.3023255813953476,0.35763601215133534,43
25,0.518005540166205,0.7573964497041421,0.9166666666666667,0.0,518.67,0.5274390243902474,0.5648572051449818,0.6371010403808874,14.62,21.61,0.4508856682769675,0.3484848484849863,0.2778425917616403,1.3,0.571428571428573,0.4690831556503099,0.35294117647026724,0.2988999476165546,0.5244324740284725,0.03,0.5,2388,100.0,0.47286821705426263,0.5604805302402625,42
25,0.5207756232686981,0.5088757396449705,0.41666666666666663,0.0,518.67,0.47865853658538526,0.5332461303684326,0.6316346323399742,14.62,21.61,0.4476650563607052,0.4090909090909918,0.2827784259176198,1.3,0.6130952380952408,0.3880597014925371,0.5147058823527004,0.3042954426401252,0.5883031935359782,0.03,0.5833333333333357,2388,100.0,0.46511627906976827,0.41204087268710055,41
25,0.5235457063711911,0.4674556213017752,0.5,0.0,518.67,0.6280487804877737,0.6330935251798593,0.4392523364486003,14.62,21.61,0.4235104669887306,0.33333333333303017,0.27896437225163595,1.3,0.5892857142857153,0.4243070362473276,0.35294117647026724,0.30455735987428056,0.514813389765294,0.03,0.5833333333333357,2388,100.0,0.4031007751937956,0.36012151339409115,40
25,0.5263157894736843,0.485207100591716,0.41666666666666663,0.0,518.67,0.564024390243901,0.6461739699149831,0.6713101745723833,14.62,21.61,0.4959742351046543,0.3484848484849863,0.3098806425558678,1.3,0.5357142857142847,0.44349680170574857,0.3382352941175668,0.29156626506023997,0.6752597152751108,0.03,0.5833333333333357,2388,100.0,0.44961240310077244,0.5345208505937578,39
25,0.5290858725761773,0.5207100591715976,0.5,0.0,518.67,0.560975609756099,0.4129060388053247,0.6637277376124153,14.62,21.61,0.23027375201287725,0.4242424242420384,0.31189984743785004,1.3,0.5952380952380985,0.4115138592750469,0.41176470588197844,0.3280251440544788,0.7672181608310922,0.03,0.5,2388,100.0,0.4186046511627879,0.4758354045843731,38
25,0.5318559556786704,0.6804733727810651,0.41666666666666663,0.0,518.67,0.655487804878021,0.44996729888816844,0.6369247046376287,14.62,21.61,0.4750402576489421,0.31818181818198354,0.3095216727990646,1.3,0.5297619047619051,0.38166311300639677,0.3382352941175668,0.33965426925091435,0.5933051173528341,0.03,0.5,2388,100.0,0.33333333333333215,0.3162109914388296,37
25,0.5346260387811634,0.668639053254438,0.6666666666666667,0.0,518.67,0.3323170731707421,0.5321560933071794,0.6609063657203293,14.62,21.61,0.373590982286629,0.3484848484849863,0.2974064435071355,1.3,0.6369047619047628,0.44136460554371126,0.41176470588197844,0.32954426401256853,0.5729126587148983,0.03,0.5833333333333357,2388,100.0,0.4186046511627879,0.39988953327809895,36
25,0.5373961218836565,0.6863905325443788,0.6666666666666667,0.0,518.67,0.5884146341463179,0.6614344887726205,0.659848351260802,14.62,21.61,0.37681159420290555,0.3484848484849863,0.3148613479314335,1.3,0.6071428571428577,0.3646055437100131,0.3676470588234224,0.3436354112100588,0.5694497883801475,0.03,0.5833333333333357,2388,100.0,0.348837209302328,0.3809721071527221,35
25,0.5401662049861496,0.727810650887574,0.6666666666666667,0.0,518.67,0.6615853658536253,0.5319380858949216,0.5427614177393743,14.62,21.61,0.27214170692430173,0.33333333333303017,0.3220407430673973,1.3,0.5833333333333321,0.4498933901918889,0.4558823529409892,0.3403352540597169,0.6171604463255136,0.03,0.5,2388,100.0,0.22480620155038622,0.2758906379453201,34
25,0.5429362880886427,0.5857988165680474,0.5,0.0,518.67,0.5731707317073074,0.4743841290603896,0.5644507141597579,14.62,21.61,0.43156199677937934,0.3484848484849863,0.3174190074486205,1.3,0.5892857142857153,0.42004264392322455,0.3382352941175668,0.3280251440544788,0.4290111581377474,0.03,0.5,2388,100.0,0.42635658914728225,0.5458436895885086,33
25,0.5457063711911357,0.5147928994082841,0.25,0.0,518.67,0.6249999999999716,0.5053411816001798,0.6698994886263456,14.62,21.61,0.3703703703703667,0.3030303030300274,0.3096114152382654,1.3,0.571428571428573,0.35820895522387275,0.3382352941175668,0.312257726558407,0.5648326279338249,0.03,0.6666666666666714,2388,100.0,0.3255813953488378,0.47307373653686824,32
25,0.5484764542936288,0.49704142011834324,0.9166666666666667,0.0,518.67,0.6798780487804947,0.5598430346631815,0.6222888379474512,14.62,21.61,0.3961352657004653,0.3636363636360329,0.325495826976578,1.3,0.5833333333333321,0.4136460554370984,0.38235294117612284,0.34677841801990894,0.620238553289731,0.03,0.5833333333333357,2388,100.0,0.39534883720930125,0.29770781552057457,31
25,0.551246537396122,0.4378698224852071,0.6666666666666667,0.0,518.67,0.6280487804877737,0.5722694571615463,0.7684711691059753,14.62,21.61,0.5040257648953315,0.33333333333303017,0.34725836848245706,1.3,0.547619047619051,0.522388059701484,0.38235294117612284,0.3356731272917699,0.5706040784917334,0.03,0.75,2388,100.0,0.2480620155038764,0.4066556199944742,30
25,0.554016620498615,0.3905325443786982,0.5,0.0,518.67,0.689024390243901,0.6204490952692439,0.8330100511373644,14.62,21.61,0.5040257648953315,0.2878787878789808,0.3452391636004677,1.3,0.6309523809523796,0.4264392324093933,0.3676470588234224,0.38187532739654273,0.5979222777991566,0.03,0.5833333333333357,2388,100.0,0.3410852713178265,0.35860259596796595,29
25,0.556786703601108,0.6982248520710059,0.16666666666666663,0.0,518.67,0.652439024390219,0.5822977981251398,0.6259918885558093,14.62,21.61,0.3913043478260789,0.37878787878798903,0.3890783451494215,1.3,0.6071428571428577,0.4093816631130096,0.32352941176441163,0.3710843373493944,0.6302424009234358,0.03,0.5833333333333357,2388,100.0,0.348837209302328,0.31110190555094874,28
25,0.5595567867036011,0.4792899408284024,0.5833333333333334,0.0,518.67,0.6310975609756042,0.5465445825158071,0.6954681713983426,14.62,21.61,0.48631239935588155,0.4090909090909918,0.36318765144037,1.3,0.5654761904761898,0.36034115138592426,0.4264705882351336,0.3836039811419596,0.6471719892266279,0.03,0.5833333333333357,2388,100.0,0.5116279069767415,0.27740955537144174,27
25,0.5623268698060943,0.6213017751479291,0.41666666666666663,0.0,518.67,0.4725609756097242,0.45759755831698357,0.5960148122024336,14.62,21.61,0.39452495974234125,0.24242424242402194,0.37602082024589834,1.3,0.5178571428571423,0.37526652452025644,0.3088235294117112,0.3720796228391805,0.6952674105425132,0.03,0.6666666666666714,2388,100.0,0.25581395348837077,0.3337475835404575,26
25,0.5650969529085873,0.6153846153846154,0.3333333333333333,0.0,518.67,0.6463414634146147,0.5816437758883808,0.6074766355140184,14.62,21.61,0.34460547504025385,0.31818181818198354,0.32827784259175985,1.3,0.5833333333333321,0.4946695095948854,0.4852941176468448,0.399895233106335,0.7591381300500188,0.03,0.6666666666666714,2388,100.0,0.3023255813953476,0.37544877105771945,25
25,0.5678670360110804,0.42603550295857995,0.5,0.0,518.67,0.6006097560975547,0.6025724874645775,0.655263621936168,14.62,21.61,0.38164251207729194,0.39393939393903565,0.3952257022345833,1.3,0.5178571428571423,0.4648187633262211,0.38235294117612284,0.40335254059716874,0.6675644478645637,0.03,0.5,2388,100.0,0.348837209302328,0.37006351836508955,24
25,0.5706371191135734,0.5443786982248521,0.8333333333333334,0.0,518.67,0.6615853658536253,0.7017658600392451,0.7123964027508372,14.62,21.61,0.33011272141706627,0.3636363636360329,0.3752580095126987,1.3,0.5535714285714306,0.46268656716418377,0.3676470588234224,0.3893137768465138,0.7318199307425957,0.03,0.6666666666666714,2388,100.0,0.27131782945736305,0.2760287213476964,23
25,0.5734072022160666,0.5739644970414202,0.5,0.0,518.67,0.8932926829268126,0.5615870939611938,0.7168047963322159,14.62,21.61,0.4605475040257687,0.33333333333303017,0.39814233150856637,1.3,0.7321428571428577,0.3944562899786632,0.397058823529278,0.39586170770036944,0.5659869180454038,0.03,0.5,2388,100.0,0.26356589147286513,0.4341342170671112,22
25,0.5761772853185596,0.41420118343195267,0.9166666666666667,0.0,518.67,0.6036585365853568,0.5358622193154545,0.7323223417386693,14.62,21.61,0.4573268921095064,0.22727272727297532,0.38638607197344044,1.3,0.5892857142857153,0.3219616204690823,0.3382352941175668,0.3986904138292289,0.5255867641400513,0.03,0.5833333333333357,2388,100.0,0.4341085271317837,0.3541839270919631,21
25,0.5789473684210527,0.49704142011834324,0.8333333333333334,0.0,518.67,0.6402439024390105,0.6147809025506916,0.7340856991712243,14.62,21.61,0.3913043478260789,0.3484848484849863,0.43385982230996945,1.3,0.6071428571428577,0.3219616204690823,0.4558823529409892,0.42744892613934127,0.7125817622162387,0.03,0.5833333333333357,2388,100.0,0.28682170542635177,0.24316487158243305,20
25,0.5817174515235457,0.6627218934911243,0.75,0.0,518.67,0.689024390243901,0.6577283627643382,0.7060483159936517,14.62,21.61,0.33977455716586746,0.3636363636360329,0.42250740375123286,1.3,0.601190476190478,0.4328358208955194,0.47058823529368965,0.4429544264012577,0.6744901885340511,0.03,0.6666666666666714,2388,100.0,0.379844961240309,0.31483015741507714,19
25,0.5844875346260389,0.3550295857988166,0.5,0.0,518.67,0.6128048780487632,0.6939175931981652,0.7949215305942481,14.62,21.61,0.38647342995169254,0.4393939393939945,0.42353944180203484,1.3,0.726190476190478,0.41577825159913573,0.3676470588234224,0.4456783656364536,0.5752212389380489,0.03,0.6666666666666714,2388,100.0,0.2790697674418574,0.23916045291355914,18
25,0.5872576177285319,0.49704142011834324,0.16666666666666663,0.0,518.67,0.5853658536585158,0.6769130150425084,0.7906894727561244,14.62,21.61,0.5072463768115938,0.37878787878798903,0.41905231984205926,1.3,0.6904761904761898,0.38166311300639677,0.5147058823527004,0.41671031953902116,0.7156598691804561,0.03,0.6666666666666714,2388,100.0,0.28682170542635177,0.29135597901132115,17
25,0.590027700831025,0.49112426035502965,0.3333333333333333,0.0,518.67,0.4847560975609895,0.6971877043819532,0.7781696349850122,14.62,21.61,0.2608695652173907,0.3030303030300274,0.4275778515660065,1.3,0.625,0.34115138592748906,0.3676470588234224,0.417443687794659,0.7148903424394035,0.03,0.6666666666666714,2388,100.0,0.4341085271317837,0.31648715824357865,16
25,0.592797783933518,0.455621301775148,0.6666666666666667,0.0,518.67,0.7073170731707421,0.7159363418356293,0.5536942338211972,14.62,21.61,0.38164251207729194,0.3484848484849863,0.43300726913757615,1.3,0.6845238095238102,0.4243070362473276,0.4264705882351336,0.4552645364064958,0.6864178530203944,0.03,0.6666666666666714,2388,100.0,0.348837209302328,0.21996685998342969,15
25,0.5955678670360111,0.6094674556213018,0.3333333333333333,0.0,518.67,0.7987804878048621,0.5746675386963176,0.6945864926820668,14.62,21.61,0.4669887278582934,0.4393939393939945,0.44772502916629264,1.3,0.6369047619047628,0.2835820895522261,0.41176470588197844,0.43635411210057384,0.7325894574836482,0.03,0.75,2388,100.0,0.31007751937984196,0.26581054957194183,14
25,0.5983379501385042,0.6449704142011835,0.6666666666666667,0.0,518.67,0.5518292682926642,0.7285807717462447,0.8677481925586328,14.62,21.61,0.3558776167471649,0.39393939393903565,0.47280804092255124,1.3,0.6607142857142883,0.41577825159913573,0.397058823529278,0.4818229439497088,0.8018468641785361,0.03,0.75,2388,100.0,0.29457364341085324,0.2659486329743146,13
25,0.6011080332409973,0.562130177514793,0.25,0.0,518.67,0.5945121951219505,0.6721168519729659,0.7483688943748916,14.62,21.61,0.33977455716586746,0.3030303030300274,0.4792694965449229,1.3,0.7559523809523796,0.3219616204690823,0.41176470588197844,0.4723415400733373,0.6898807233551452,0.03,0.5833333333333357,2388,100.0,0.27131782945736305,0.28431372549019684,12
25,0.6038781163434903,0.5798816568047338,0.75,0.0,518.67,0.6981707317073074,0.5683453237410063,0.7379650855228341,14.62,21.61,0.3961352657004653,0.37878787878798903,0.46679529749618354,1.3,0.6904761904761898,0.30063965884860977,0.3088235294117112,0.4920377160817182,0.6960369372835729,0.03,0.75,2388,100.0,0.3178294573643363,0.17481358740679553,11
25,0.6066481994459834,0.46153846153846156,0.5,0.0,518.67,0.6402439024390105,0.673424896446484,0.7621230823487934,14.62,21.61,0.264090177133653,0.37878787878798903,0.4638337970026072,1.3,0.6726190476190474,0.23240938166310343,0.4852941176468448,0.4664745940282842,0.8218545594459457,0.03,0.6666666666666714,2388,100.0,0.3023255813953476,0.2231427782380564,10
25,0.6094182825484765,0.5384615384615385,0.5,0.0,518.67,0.5426829268292579,0.6644865925441508,0.7679421618762099,14.62,21.61,0.30434782608695343,0.39393939393903565,0.46935295701337054,1.3,0.601190476190478,0.3304904051172741,0.29411764705855603,0.4881089575694091,0.6425548287802982,0.03,0.6666666666666714,2388,100.0,0.1860465116279073,0.29715548191107644,9
25,0.6121883656509696,0.5147928994082841,0.25,0.0,518.67,0.7591463414634063,0.8109875735775063,0.7328513489684347,14.62,21.61,0.2866344605475035,0.46969696969699726,0.5,1.3,0.6071428571428577,0.3880597014925371,0.3676470588234224,0.5005762179151318,0.7756829549826918,0.03,0.75,2388,100.0,0.3178294573643363,0.21471969069317964,8
25,0.6149584487534626,0.4201183431952663,0.41666666666666663,0.0,518.67,0.5945121951219505,0.8061914105079566,0.6473285134896827,14.62,21.61,0.30434782608695343,0.45454545454504114,0.5177690029615007,1.3,0.7619047619047628,0.36034115138592426,0.41176470588197844,0.5321110529072755,0.7629857637552888,0.03,0.6666666666666714,2388,100.0,0.23255813953488058,0.3537696768848413,7
25,0.6177285318559557,0.3431952662721894,0.16666666666666663,0.0,518.67,0.7835365853658516,0.7597558316982855,0.7060483159936517,14.62,21.61,0.1690821256038504,0.3636363636360329,0.5236920039486677,1.3,0.8392857142857153,0.2835820895522261,0.44117647058783405,0.5418543740178094,0.7075798383993899,0.03,0.5833333333333357,2388,100.0,0.33333333333333215,0.169842584921291,6
25,0.6204986149584488,0.6153846153846154,0.3333333333333333,0.0,518.67,0.7621951219512084,0.6136908654894313,0.7508375947804602,14.62,21.61,0.4299516908212553,0.46969696969699726,0.5548775015704877,1.3,0.7083333333333321,0.33688699360340024,0.4264705882351336,0.5466736511262482,0.8045402077722272,0.03,0.75,2388,100.0,0.15503875968992276,0.18461750897541762,5
25,0.6232686980609419,0.455621301775148,0.25,0.0,518.67,0.7378048780487632,0.6350555918901293,0.7786986422147777,14.62,21.61,0.3558776167471649,0.4393939393939945,0.5204612761374818,1.3,0.6190476190476204,0.4115138592750469,0.49999999999954525,0.5327396542692497,0.6633320507887603,0.03,0.8333333333333357,2388,100.0,0.2790697674418574,0.20602043634355027,4
25,0.6260387811634349,0.4674556213017752,0.25,0.0,518.67,0.79573170731706,0.5535208197078774,0.9026626697231528,14.62,21.61,0.3140096618357404,0.4393939393939945,0.5253971102934543,1.3,0.7142857142857117,0.3240938166311338,0.4558823529409892,0.5507071765322209,0.773374374759527,0.03,0.6666666666666714,2388,100.0,0.10852713178294593,0.19152167909417273,3
25,0.628808864265928,0.21301775147928992,0.75,0.0,518.67,0.6371951219512084,0.6248092435142851,0.8554046905307686,14.62,21.61,0.318840579710141,0.5151515151510466,0.5862873552903167,1.3,0.9166666666666679,0.2046908315564906,0.4558823529409892,0.5612362493451997,0.7760677183532181,0.03,0.75,2388,100.0,0.3643410852713167,0.18227009113504522,2
25,0.6315789473684211,0.485207100591716,0.5,0.0,518.67,0.777439024390219,0.6716808371484646,0.8596367483688923,14.62,21.61,0.28502415458936525,0.39393939393903565,0.5602171767028636,1.3,0.6547619047619087,0.30063965884860977,0.47058823529368965,0.5715557883708726,0.8637937668334033,0.03,0.6666666666666714,2388,100.0,0.20155038759689603,0.3711681855840929,1
25,0.6343490304709142,0.23668639053254442,0.5833333333333334,0.0,518.67,0.7378048780487632,0.8164377588838008,0.8874977958032062,14.62,21.61,0.3752012882447531,0.3636363636360329,0.5866014538275124,1.3,0.7559523809523796,0.31343283582089043,0.4558823529409892,0.558355159769512,0.6637168141592937,0.03,0.8333333333333357,2388,100.0,0.1860465116279073,0.19428334714167406,0
26,0.0,0.5207100591715976,0.3333333333333333,0.0,518.67,0.3810975609756042,0.4471332025288888,0.51454769881855,14.62,21.61,0.4959742351046543,0.3636363636360329,0.0873193933411116,1.3,0.422619047619051,0.6055437100213226,0.3676470588234224,0.1264536406495509,0.4128510965756078,0.03,0.4166666666666714,2388,100.0,0.5271317829457338,0.5774647887323923,198
26,0.002770083102493075,0.4733727810650888,0.5,0.0,518.67,0.35365853658535684,0.4098539350337944,0.41015693881149673,14.62,21.61,0.5249597423510437,0.3484848484849863,0.08866552992910215,1.3,0.3511904761904745,0.5117270788912691,0.38235294117612284,0.1165531691985322,0.5298191612158547,0.03,0.3333333333333357,2388,100.0,0.480620155038757,0.510908588787629,197
26,0.0055401662049861505,0.5207100591715976,0.41666666666666663,0.0,518.67,0.42073170731706,0.3732286897754591,0.46834773408569674,14.62,21.61,0.5571658615136812,0.2878787878789808,0.09207574261868245,1.3,0.45833333333333215,0.6289978678038324,0.3676470588234224,0.11414353064431282,0.3435936898807199,0.03,0.25,2388,100.0,0.4961240310077528,0.5702844518088952,196
26,0.008310249307479225,0.650887573964497,0.3333333333333333,0.0,518.67,0.5731707317073074,0.4933507739263163,0.4866866513842325,14.62,21.61,0.536231884057969,0.3484848484849863,0.10257560800502574,1.3,0.375,0.5565031982942372,0.32352941176441163,0.1341016238868491,0.3836090804155461,0.03,0.5,2388,100.0,0.5193798449612395,0.545015189174265,195
26,0.0110803324099723,0.6627218934911243,0.5833333333333334,0.0,518.67,0.4725609756097242,0.38303902332679485,0.5632163639569754,14.62,21.61,0.5877616747181946,0.45454545454504114,0.06264022256124946,1.3,0.31547619047619335,0.5565031982942372,0.3382352941175668,0.12194866422210282,0.2958830319353609,0.03,0.5,2388,100.0,0.5426356589147296,0.5038663352665012,194
26,0.013850415512465375,0.6627218934911243,0.8333333333333334,0.0,518.67,0.27743902439021895,0.38500109003706484,0.46464468347733856,14.62,21.61,0.573268921095007,0.22727272727297532,0.1703311496006492,1.3,0.44047619047619335,0.5970149253731307,0.2794117647058556,0.11770560502881011,0.4871104270873374,0.03,0.3333333333333357,2388,100.0,0.6434108527131777,0.5582711958022628,193
26,0.016620498614958446,0.6982248520710059,0.75,0.0,518.67,0.35060975609755474,0.375190756485722,0.3888203138776234,14.62,21.61,0.4782608695652186,0.31818181818198354,0.08431302162792775,1.3,0.32142857142857295,0.603411513859271,0.2794117647058556,0.1504976427448952,0.6071565986918017,0.03,0.4166666666666714,2388,100.0,0.480620155038757,0.7437172051919347,192
26,0.019390581717451522,0.5029585798816568,0.41666666666666663,0.0,518.67,0.515243902439039,0.3291911925005522,0.5265385293599003,14.62,21.61,0.49436392914653027,0.37878787878798903,0.10876783630978792,1.3,0.4642857142857153,0.5437100213219566,0.44117647058783405,0.12179151388161102,0.3297422085417523,0.03,0.3333333333333357,2388,100.0,0.5116279069767415,0.531344932339131,191
26,0.0221606648199446,0.6272189349112427,0.25,0.0,518.67,0.3445121951219505,0.4656638325703142,0.40856991712220037,14.62,21.61,0.69243156199677,0.31818181818198354,0.0752490352687829,1.3,0.4107142857142847,0.5287846481876244,0.38235294117612284,0.09706652697747842,0.45902270103886167,0.03,0.5,2388,100.0,0.6589147286821699,0.510908588787629,190
26,0.02493074792243767,0.44378698224852076,0.9166666666666667,0.0,518.67,0.3323170731707421,0.3119686069326377,0.4207370834068058,14.62,21.61,0.7085346215780959,0.37878787878798903,0.1349277573364418,1.3,0.422619047619051,0.3646055437100131,0.32352941176441163,0.1339444735463573,0.4605617545209668,0.03,0.5,2388,100.0,0.4883720930232549,0.6052195526097748,189
26,0.027700831024930747,0.5502958579881657,0.25,0.0,518.67,0.4359756097560705,0.3348593852191044,0.33362722623876095,14.62,21.61,0.5893719806763329,0.31818181818198354,0.11958180023332687,1.3,0.29166666666666785,0.579957356076747,0.3382352941175668,0.1342587742273409,0.45632935744517056,0.03,0.5,2388,100.0,0.651162790697672,0.6249654791494095,188
26,0.030470914127423823,0.4792899408284024,0.3333333333333333,0.0,518.67,0.5060975609756042,0.4436450839328572,0.4701110915182518,14.62,21.61,0.49436392914653027,0.3030303030300274,0.11204343534057415,1.3,0.375,0.6183368869936032,0.38235294117612284,0.1493975903614455,0.35205848403231954,0.03,0.4166666666666714,2388,100.0,0.4961240310077528,0.4513946423639865,187
26,0.0332409972299169,0.3727810650887574,0.25,0.0,518.67,0.43902439024390105,0.3514279485502527,0.43378592840768704,14.62,21.61,0.4927536231884062,0.33333333333303017,0.1159472314457517,1.3,0.3571428571428612,0.6908315565031842,0.3676470588234224,0.11739130434781941,0.42400923432089854,0.03,0.4166666666666714,2388,100.0,0.480620155038757,0.49295774647887214,186
26,0.03601108033240997,0.5147928994082841,0.8333333333333334,0.0,518.67,0.46646341463412,0.4968388925223479,0.5094339622641506,14.62,21.61,0.5201288244766573,0.33333333333303017,0.11733823925334264,1.3,0.375,0.7292110874200404,0.3676470588234224,0.14064955474069762,0.4551750673335917,0.03,0.4166666666666714,2388,100.0,0.6201550387596875,0.6770229218447952,185
26,0.038781163434903045,0.44970414201183434,0.9166666666666667,0.0,518.67,0.25,0.4432090691083488,0.49321107388467667,14.62,21.61,0.5491143317230183,0.4090909090909918,0.10804989679619581,1.3,0.38095238095238315,0.5927505330490419,0.32352941176441163,0.13818753273965,0.40554059253559416,0.03,0.4166666666666714,2388,100.0,0.47286821705426263,0.604391052195524,184
26,0.04155124653739612,0.455621301775148,0.8333333333333334,0.0,518.67,0.2865853658536537,0.373882712012211,0.6013048845000846,14.62,21.61,0.4895330112721439,0.31818181818198354,0.10665888898860487,1.3,0.4285714285714306,0.5991471215351822,0.3088235294117112,0.12477737035096936,0.4551750673335917,0.03,0.5,2388,100.0,0.480620155038757,0.4632698149682426,183
26,0.0443213296398892,0.591715976331361,0.75,0.0,518.67,0.4847560975609895,0.39546544582515963,0.4166813613119409,14.62,21.61,0.5475040257648942,0.31818181818198354,0.08992192407789901,1.3,0.38095238095238315,0.5650319829424433,0.2794117647058556,0.10759559979046429,0.5344363216621844,0.03,0.5,2388,100.0,0.7441860465116292,0.5115990057995035,182
26,0.04709141274238227,0.5857988165680474,0.75,0.0,518.67,0.3780487804878021,0.38303902332679485,0.4577675894903912,14.62,21.61,0.6972624798711706,0.25757575757597806,0.12878040025128001,1.3,0.3452380952380949,0.6183368869936032,0.29411764705855603,0.14389732844421133,0.4644093882262439,0.03,0.5,2388,100.0,0.46511627906976827,0.5676608671637666,181
26,0.04986149584487534,0.6094674556213018,0.25,0.0,518.67,0.5426829268292579,0.31153259210813644,0.5344736378063821,14.62,21.61,0.5394524959742455,0.3636363636360329,0.10912680606658398,1.3,0.5297619047619051,0.5692963752665321,0.38235294117612284,0.13027763226819644,0.428626394767214,0.03,0.5,2388,100.0,0.5813953488372086,0.6459541563104096,180
26,0.05263157894736842,0.5207100591715976,0.9166666666666667,0.0,518.67,0.39939024390241684,0.433398735557013,0.5697407864574124,14.62,21.61,0.4299516908212553,0.2878787878789808,0.12909449878847568,1.3,0.4166666666666643,0.5884861407249531,0.4264705882351336,0.1718177056050294,0.37591381300499904,0.03,0.5,2388,100.0,0.6124031007751931,0.5597901132283951,179
26,0.055401662049861494,0.5266272189349113,0.75,0.0,518.67,0.4695121951219221,0.5870939611946824,0.5716804796332227,14.62,21.61,0.5700483091787447,0.25757575757597806,0.10665888898860487,1.3,0.39285714285714235,0.6332622601279212,0.44117647058783405,0.10523834468308024,0.37860715659869015,0.03,0.3333333333333357,2388,100.0,0.3643410852713167,0.6572769953051676,178
26,0.05817174515235457,0.20118343195266275,0.16666666666666663,0.0,518.67,0.4512195121951095,0.3878351863963374,0.4440134015164894,14.62,21.61,0.5217391304347814,0.3030303030300274,0.12752400610248316,1.3,0.3392857142857153,0.5117270788912691,0.3676470588234224,0.13043478260869534,0.4432474028472484,0.03,0.5,2388,100.0,0.4573643410852668,0.517122341894499,177
26,0.060941828254847646,0.49112426035502965,0.5,0.0,518.67,0.39939024390241684,0.3549160671462843,0.5854346676071245,14.62,21.61,0.7198067632850353,0.3030303030300274,0.11554339046935524,1.3,0.4107142857142847,0.6076759061833599,0.41176470588197844,0.13740178103719103,0.4901885340515548,0.03,0.3333333333333357,2388,100.0,0.47286821705426263,0.603424468378897,176
26,0.06371191135734072,0.31360946745562135,0.16666666666666663,0.0,518.67,0.46646341463412,0.3836930455635539,0.3974607652971258,14.62,21.61,0.528180354267306,0.2878787878789808,0.10324867629902457,1.3,0.2738095238095255,0.6567164179104452,0.41176470588197844,0.10759559979046429,0.5394382454790332,0.03,0.4166666666666714,2388,100.0,0.6279069767441854,0.5414250207125093,175
26,0.0664819944598338,0.37869822485207105,0.25,0.0,518.67,0.48170731707318737,0.4883366034445231,0.47134544172103787,14.62,21.61,0.6199677938808463,0.33333333333303017,0.12492147536570286,1.3,0.25595238095238315,0.6481876332622676,0.3382352941175668,0.13300157150340652,0.42093112735668115,0.03,0.4166666666666714,2388,100.0,0.5891472868217029,0.5563380281690158,174
26,0.06925207756232687,0.3550295857988166,0.8333333333333334,0.0,518.67,0.35365853658535684,0.32810115543928475,0.46799506259918644,14.62,21.61,0.6425120772946968,0.3636363636360329,0.10315893385982378,1.3,0.3035714285714306,0.6140724946695144,0.3088235294117112,0.11393399685699279,0.46248557137360535,0.03,0.4166666666666714,2388,100.0,0.5891472868217029,0.5985915492957758,173
26,0.07202216066481994,0.15384615384615385,0.16666666666666663,0.0,518.67,0.2621951219512084,0.373882712012211,0.36219361664609195,14.62,21.61,0.5636070853462201,0.37878787878798903,0.12752400610248316,1.3,0.3452380952380949,0.5714285714285694,0.3088235294117112,0.1308538501833425,0.44478645632936065,0.03,0.4166666666666714,2388,100.0,0.651162790697672,0.5876829605081468,172
26,0.07479224376731301,0.5147928994082841,0.5,0.0,518.67,0.375,0.44953128406366005,0.47504849232939605,14.62,21.61,0.5297906602254443,0.2727272727270247,0.12362020999731271,1.3,0.4702380952380949,0.6226012793177063,0.2794117647058556,0.10921948664221759,0.5040400153905367,0.03,0.5833333333333357,2388,100.0,0.5271317829457338,0.4559513946423621,171
26,0.07756232686980609,0.6390532544378699,0.16666666666666663,0.0,518.67,0.4573170731707137,0.5199476782210652,0.4110386175277725,14.62,21.61,0.4830917874396192,0.3030303030300274,0.10796015435700212,1.3,0.39285714285714235,0.5522388059701484,0.32352941176441163,0.1386589837611325,0.4467102731819992,0.03,0.4166666666666714,2388,100.0,0.6046511627906987,0.53797293565313,170
26,0.08033240997229917,0.49704142011834324,0.5,0.0,518.67,0.3384146341463463,0.3666884674078901,0.4300828777993324,14.62,21.61,0.536231884057969,0.31818181818198354,0.1176523377905454,1.3,0.4761904761904745,0.5842217484008358,0.20588235294098922,0.150864326872707,0.3659099653713014,0.03,0.3333333333333357,2388,100.0,0.5426356589147296,0.5520574426953857,169
26,0.08310249307479224,0.5147928994082841,0.3333333333333333,0.0,518.67,0.43902439024390105,0.32047089601046963,0.4138599894198549,14.62,21.61,0.6843800322061213,0.2878787878789808,0.12918424122767647,1.3,0.5,0.4669509594882726,0.29411764705855603,0.09664745940283126,0.5236629472874199,0.03,0.4166666666666714,2388,100.0,0.5116279069767415,0.6542391604529101,168
